#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
ZF|505|53.075249|-159.762985|-4785.0|SIO OBS ID 505|2011-07-08T00:00:00|2011-07-10T23:59:59
ZF|506|53.186951|-159.815765|-4875.0|SIO OBS ID 506|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|507|53.29705|-159.86676|-5122.0|SIO OBS ID 507|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|508|53.407509|-159.917999|-5503.0|SIO OBS ID 508|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|509|53.731541|-160.071762|-5400.0|SIO OBS ID 509|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|510|53.8507|-160.128036|-3964.0|SIO OBS ID 510|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|511|53.960091|-160.181305|-3017.0|SIO OBS ID 511|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|512|54.070759|-160.235016|-1988.0|SIO OBS ID 512|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|513|54.181549|-160.284439|-1135.0|SIO OBS ID 513|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|514|54.290359|-160.342224|-297.0|SIO OBS ID 514|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|515|54.40065|-160.397751|-133.0|SIO OBS ID 515|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|516|54.510849|-160.451981|-148.0|SIO OBS ID 516|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|517|54.620949|-160.50676|-117.0|SIO OBS ID 517|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|518|54.731197|-160.561569|-117.0|SIO OBS ID 518|2011-07-08T00:00:00|2011-07-11T23:59:59
ZF|519|54.841591|-160.617783|-97.0|SIO OBS ID 519|2011-07-08T00:00:00|2011-07-12T23:59:59
ZF|520|54.95192|-160.67244|-81.0|SIO OBS ID 520|2011-07-08T00:00:00|2011-07-12T23:59:59
ZF|521|55.06052|-160.735321|-108.0|SIO OBS ID 521|2011-07-08T00:00:00|2011-07-12T23:59:59
